a,e,i,status,a_n,e_n,i_n
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.509172968856,0.0244750046171896,108.9794425431828
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.509172968856,0.0244750046171896,108.9794425431828
288.89793151686985,0.3841742348878407,116.01209687212534,0,288.523607167109,0.3834168756274442,116.06894680365193
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.50916984980256,0.0244749958064894,108.97944179477874
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.50916984980256,0.0244749958064894,108.97944179477874
288.89793151686985,0.3841742348878407,116.01209687212534,0,288.52360210721804,0.3834168647837677,116.068946348093
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.50915796905485,0.0244749622456916,108.97943894404123
327.67890791314954,0.0237618421224467,108.88745657711516,0,327.50915796905485,0.0244749622456916,108.97943894404123
288.89793151686985,0.3841742348878407,116.01209687212534,0,288.52358283365083,0.3834168234792501,116.06894461282864
487.8099586098576,0.2046320465728616,90.30401935477856,0,486.6660529978416,0.2029121341832567,90.400004640191
487.8099586098576,0.2046320465728616,90.30401935477856,0,486.6660529978416,0.2029121341832567,90.400004640191
183.36131553363816,0.1736751401444126,108.98785278139458,0,183.1429971058881,0.1727850828141633,109.04745879938906
487.8099586098576,0.2046320465728616,90.30401935477856,0,486.66605282437126,0.2029121338892781,90.40000403976416
487.8099586098576,0.2046320465728616,90.30401935477856,0,486.66605282437126,0.2029121338892781,90.40000403976416
183.36131553363816,0.1736751401444126,108.98785278139458,0,183.1429959862199,0.172785077718146,109.04745844078442
487.80995860985763,0.20463204657286163,90.30401935477856,0,486.66605249858577,0.20291213333717198,90.40000291213359
183.36131553363816,0.17367514014441268,108.98785278139458,0,183.14299388342923,0.17278506814758018,109.04745776730758
278.755351239815,0.340258870282236,108.54627147839815,0,278.2905963184084,0.33920661551446013,108.6074272785929
53.49794214907718,0.20178026808272276,107.47870757549174,2,53.38912195914527,0.20043428026038984,107.54090519124556
150.6955533528699,0.06703528750382103,90.1870152288161,0,150.43015040084597,0.06560946518912533,90.2484012866833
421.88501614485466,0.34063013166557154,92.36021770980288,0,420.6614731885226,0.33877266390329597,92.43742090023005
405.43798308524316,0.13167706954347566,118.05506932772366,0,405.4423328828938,0.1319105676295154,118.14195105903582
264.7871753367799,0.10877890296521833,111.46936924831545,0,264.6088085244779,0.10837396258929113,111.54443556143838
36.34581031941403,0.037064710189234386,105.73783068875244,2,36.26851253973024,0.034851007331054805,105.86555019371481
147.62461334788424,0.16532231331592998,97.5276408913153,0,147.36093572541176,0.16391718843693626,97.58313841809064
296.4325306887282,0.10860871469611788,116.69351178241354,0,296.3437752405984,0.1085578836786525,116.77043449936754
450.2173706154349,0.221821079929064,109.28227193293151,0,449.8603509398352,0.22132711504369063,109.37019113412076
170.3397995514256,0.0761930951381896,108.77554515274714,0,170.1783917924191,0.07552578328653721,108.83911904704179
250.56046678679405,0.06931889758245698,119.98349717730072,0,250.5167796376365,0.0694637699791106,120.05538862528137
485.43649334833503,0.24286801213039216,94.46083770382201,0,484.39234439409137,0.24135123292458865,94.55307976172149
281.70978968847623,0.14710749520290997,107.54674881154317,0,281.43435032728405,0.14641899631213126,107.6225469757395
398.52055497101804,0.32366365635065925,119.89764787621505,0,398.3756796535502,0.3234806093153955,119.96696130365197
289.7346774233974,0.2896036070729808,99.82502290671752,0,289.1424387384508,0.28821078368621605,99.8925757406826
143.13621814953,0.3621851647269227,93.95495318558048,0,142.70497068793105,0.36030535886009357,93.99909889969447
285.25156435605743,0.12718235942835607,105.62934467324459,0,284.9573181101854,0.12645518576182418,105.70770608817188
144.17148688517187,0.20182567692934894,97.06768194241286,0,143.8876927196657,0.2003311945968494,97.12057716822692
109.57520896219549,0.00906454013221838,116.00808423447978,0,109.49828706673482,0.009531746520959825,116.06372995685638
142.13211740903768,0.29304995550814933,103.9769069403595,0,141.83982398269134,0.2916529539564234,104.02460908069637
499.53437494818996,0.36557975504900947,90.79740081379703,0,497.91965676762004,0.36358236090457813,90.87892465150385
473.0351005729567,0.17770245096482817,91.74408723670868,0,472.0424299881044,0.17614985155080035,91.84144231375258
