a,e,i,status,a_n,e_n,i_n
127.57706919035265,0.8169176332312088,2.270783331442728,0,127.17545243209508,0.817671860062083,2.10487066595343
127.57706919035265,0.8169176332312088,2.270783331442728,0,127.17545243209508,0.817671860062083,2.10487066595343
68.68866306176821,0.4819265523505563,0.8005882847684842,2,68.07349481058236,0.477835945553039,0.4547776754533884
127.57706919035265,0.8169176332312088,2.2707833314427277,0,126.63900806595704,0.8145121536509131,2.4837760838723564
68.68866306176821,0.4819265523505563,0.8005882847684842,2,68.25351145669697,0.4792444812202108,0.4576566594920834
98.53132724487978,0.6568567037807203,20.4088233727597,2,97.2485259057246,0.6525662932093999,20.31309205054345
92.32495902998345,0.340807935961418,9.615161105082397,2,91.82896618839574,0.337345996470921,9.594102502034596
68.56088642737551,0.5568996912527701,30.172263199065146,2,61.43482836170522,0.5063731615249365,30.44807710915508
182.7651511877103,0.7621048052603948,57.17654897288996,0,180.024509861027,0.7585115200811927,57.19052052408149
103.59908392264212,0.3405006531230592,33.535508647351385,0,103.05872396919482,0.3370944187213174,33.5417709747192
113.94956330924222,0.6718546276931525,20.643034257780776,0,112.78249419675836,0.668643729929036,20.587136171627677
144.32235590443167,0.1207809939900995,17.630905587950018,0,143.7160906840949,0.1171844461255394,17.640099185310838
188.0223669317168,0.808481140230889,57.775445075575455,0,184.2149942231036,0.8045432128789042,57.784153841357146
117.87887619069312,0.4936391438485074,14.52906177185936,0,116.99230229907138,0.4898541539962379,14.52091683782221
163.85915222151343,0.1435310854861153,42.39126895243887,0,163.20483103784372,0.1401996307188969,42.42574939966747
108.72104200205176,0.1732636372991886,38.440026491799706,0,108.2961201625952,0.1700917202992341,38.4580889692433
154.85360189983635,0.4590889676278668,36.0352179071305,0,153.77314252592848,0.4553225855724922,36.05263743791105
125.32967447185796,0.672591518490419,54.58604917456409,0,124.09242815246812,0.6693600076315606,54.59182952756348
68.27317962929699,0.3437717667129724,51.40908587326094,2,67.93434716288716,0.3404906157790735,51.39496491006593
