a,e,i,status,a_n,e_n,i_n
39.53436092253804,0.317844702194989,0.7569277771475758,2,35.41178502702908,0.2583916455757882,5.868211907797714
39.53436092253804,0.317844702194989,0.7569277771475758,2,35.41178502702908,0.2583916455757882,5.868211907797714
39.534360922538035,0.31784470219498906,0.7569277771475758,2,44.2490040965539,0.3579374523495002,5.007258544499905
38.74918217415691,0.2285137472934817,0.26686276158949473,2,24.70415598864562,0.16451765248153402,1.8538243872375375
39.147084363265066,0.27516178767485877,6.802941124253232,2,37.335726277696494,0.21792158631198721,8.720210393816519
39.06433278706645,0.19088211625637816,3.2050537016941316,2,41.10660916647848,0.23227234635021218,4.51681681005659
38.74747848569834,0.24850658433407202,10.057421066355047,2,37.464696334461195,0.2217165377808994,9.153960111444983
40.27020201583614,0.30322794806943865,19.058849657629985,2,39.77805784798108,0.2835360793264977,18.572170429608597
39.21465445230189,0.19080017416614914,11.178502882450461,2,38.66921583869494,0.20572382454021057,9.182758796864972
39.35266084412323,0.2791612340515074,6.881011419260259,2,38.98620439090891,0.251009300934806,8.30370605385416
39.75763141205909,0.13220826506402655,5.876968529316673,2,39.82865348623858,0.14439007434221082,5.0149857574224095
40.34029822575622,0.31559497072823706,19.258481691858485,2,40.50864951470822,0.3130945377614467,18.55452779998242
39.40505168254258,0.23163710502626866,4.843020590619787,2,38.21439953705016,0.22403984720207182,5.914058268596692
40.01812202962018,0.13827495612963075,14.130422984146291,2,39.8312692039688,0.14524614102237565,13.344006911800502
39.28294722669402,0.14620363661311697,12.813342163933235,2,38.94986341434765,0.1600759146877451,11.525695807278781
39.89804802533115,0.2224237247007645,12.011739302376833,2,40.16002010320054,0.2572860340889123,9.278716395559536
39.50439565962477,0.27935773826411175,18.195349724854697,2,38.83433078237399,0.26364303891496665,17.49540432645381
38.74364239505729,0.1916724711234593,17.136361957753646,2,38.69060739609372,0.21961768434923853,15.368402588312042
38.94897474192117,0.14749477798703847,19.99713564716483,2,38.52092377836671,0.15640043567746073,19.105030483840416
39.22705037933897,0.11663531339118144,2.572017558487072,2,39.013569955956186,0.11633298531572785,2.3855025333845745
39.399261900423916,0.26472431949977737,19.192875077187065,2,39.685870162050115,0.2701557868895399,17.89690362051069
40.11451792904149,0.10109453342538592,16.138900735606484,2,40.06457210737325,0.10749505246116532,15.575900313101252
38.7403649314216,0.20512107849818603,3.780607835687204,2,36.812115105186656,0.17139025856625972,5.889490900852474
40.0702208416926,0.3212933278566358,5.642796299465564,2,40.6109789326751,0.29773714776434074,8.345490948668337
39.4068488124526,0.3181277083126159,3.140218670054953,2,40.41634287606174,0.327294619748811,4.73671187297789
38.65861886808004,0.10542255467435971,2.3871798980725467,2,38.530984443449874,0.10806343605257848,2.1475382724341845
40.071371753169835,0.21246585002964372,13.341339336014936,2,40.81529768590114,0.2418329710432628,11.79166552537395
40.44135880135112,0.11464274219957298,7.150390139510765,2,40.36790949700517,0.12417316710043365,6.238733242448056
38.54289026054562,0.11458329614455892,3.321751786196465,2,38.39891286071552,0.11723178962763284,3.0412762841087315
38.516771205226135,0.10976319101674463,11.826658396105003,2,38.489611884712296,0.12823508390913485,10.734932741988082
39.769292791401845,0.3038527702184517,13.667458978721964,2,38.98666314565976,0.27293244806206657,13.840902412790868
40.080947655415905,0.20071618093242738,15.818164730351707,2,40.13575714262911,0.22255754827295487,14.3163484848795
39.38635256106103,0.10794910253088794,4.356696105734887,2,39.0574000066068,0.09729663949185782,3.7572323907466694
38.975819438494376,0.335394102702841,13.58153814507235,2,38.80429192250387,0.3157898158451528,13.839128465289507
