a,e,i,status,a_n,e_n,i_n
41.56981796464197,0.3603919383217374,19.157811702125876,2,40.96734657719846,0.3436836475627061,18.943378408158484
46.151973762231535,0.2905629994081476,1.6428005819590086,2,46.76477476946335,0.3035457231413899,1.6778010627523463
39.86633263750723,0.25881351328887797,29.574289059393017,2,38.803688609875095,0.24477227778289207,28.952392590751682
31.05391677294985,0.295701893832847,23.852087953988185,2,30.926010635317102,0.27292190976561675,23.561887761758587
36.087842374856564,0.34852441538081835,15.34712590940455,2,35.81345152007123,0.326115203268063,15.721245023706912
37.36074536249552,0.3552414447294453,8.425127178959922,2,37.294243229714226,0.33926644155775915,8.435853163406254
45.217365831188836,0.3090918111245292,28.99610382811488,2,44.47649104458454,0.30270526377166346,28.59263789856522
44.04364524841885,0.26614151538603215,19.96404491388149,2,43.804540811958475,0.28645815008533376,18.51954661557182
44.27840117590219,0.34511764362995634,1.992162743417133,2,41.67105410862606,0.3064485799406034,5.030696004625952
43.123087935922385,0.26937688012852,12.805806247047887,2,41.3841644047095,0.27354691928205127,10.081756367156961
33.50916384841381,0.29855978396307775,2.2392929786760494,2,33.42659769234105,0.27878508811328034,2.593352247967224
46.21483956253583,0.3224091430186814,28.42222300538152,2,47.04050505305345,0.3360790310649594,27.898739029888937
38.50141037150573,0.31471223157296524,10.13408364911066,2,38.05113084202685,0.2855392481564619,10.913117091781006
32.92206833296365,0.3165383635395808,2.0727614320023147,2,33.52453874589361,0.30667226876533793,3.7545310773607086
48.30099254404023,0.3004403766544365,25.732146097859275,2,48.51181308193311,0.3074399011456188,25.387898613730428
33.2235150043027,0.29118996794510077,29.081013648126046,2,33.09003543868185,0.2782864532385726,28.62077064110019
32.876083121201454,0.25081276505840505,7.743340677319168,2,33.061569127778654,0.16676606328391855,12.00386299743885
45.9587804059166,0.37415558899320284,27.99657564976738,2,46.23000130974515,0.37691633105783995,27.48828932210254
33.344747403398706,0.3811986613538664,23.318284091254014,2,34.11711801612885,0.38533436726313797,22.74680637969772
30.5844824607493,0.3588190683163413,14.328098326406158,2,24.32049943928633,0.2500476656008701,14.981070190089225
49.26531645927716,0.25979412905139426,22.997151719478197,2,49.05420653009943,0.2581699625775541,22.7557170417892
48.458071508191125,0.3157875130887762,4.048445114553396,2,48.88712506445799,0.32797015453048195,2.5681683151580676
45.861741990426964,0.3522838832809357,11.94006379457138,2,51.150928399635035,0.44288532053430535,4.89607349369983
30.880157484180913,0.3077512246188839,19.914274914182553,2,30.855296954201258,0.26923154509862957,20.46089049055569
37.08084906770076,0.32914750460767805,16.402492121380018,2,37.0087899171258,0.3183534951264679,16.173755032753466
35.83122219092999,0.3956314276765305,27.38205175532854,2,35.65079220203979,0.3850497675272636,26.925110406172852
46.89890042269644,0.36829298234403596,15.84586404307904,2,45.49254422579057,0.3432221740914299,15.531656343780421
40.37031286805286,0.27961436179258065,19.48222238920931,2,40.33537667502497,0.27481678232415757,18.943490656077945
34.59111504709399,0.34896723262846013,8.36331005621743,2,34.635040270062376,0.3083079035067185,11.620754615910228
30.896286470345057,0.33443763207161636,12.794011362339763,2,30.18717190964573,0.2832022948170916,14.667608154839025
43.68365218112184,0.2610638897226802,0.6376284506213492,2,42.7344838938907,0.2490624433159659,2.612883356565867
35.81818243337772,0.38273544678208415,11.651344936563579,2,34.78948292011053,0.3338461011651806,13.1533196107967
40.397562333945245,0.3271987665792728,27.448297291790137,2,40.142043044711585,0.3184846126276179,27.048338928937042
36.50288170012895,0.36363071522926865,15.121277835551938,2,36.190750414281005,0.34325881149684334,15.490368121978584
42.249548391248354,0.2830281369257831,6.057509586413875,2,41.14210543937006,0.2692759819036606,6.6496759178292315
45.53302487621368,0.26934163175301895,24.909569539576683,2,45.32489783594294,0.27229022449353385,24.429770818777605
40.339091603173536,0.28201468369698923,19.96341307421426,2,40.725799586654006,0.2847057073880071,19.027536747520077
43.942725526432156,0.3447584997882956,0.11383642327448262,2,44.34680705746886,0.3343377206383126,4.066495742979265
35.709719153155675,0.2828039704230779,17.497290889122187,2,35.28907268155375,0.2652440309071875,17.022024836089724
49.46922610180207,0.301790791547961,6.119716830432798,2,49.41168256254687,0.3057199731077402,5.229155874867239
33.76986663954676,0.3089156154037891,28.435238809139545,2,33.6325077511851,0.2951577268443907,28.02304806258641
33.20432478628902,0.28466772950253455,13.73795232858032,2,32.946665457761306,0.2473793595239533,14.407373752616646
33.386665054158065,0.3373858776389779,5.912973934877685,2,33.91150763706911,0.3186027811656476,8.6508912478811
44.63967835168527,0.3871672696760909,6.844068527269744,2,48.91781027244797,0.4107286136803102,8.209335579248568
48.94782280665301,0.38006008096734106,22.042604988030547,2,51.2272273270453,0.41215987836590856,20.878192993539354
36.984956190596925,0.30547912422937795,19.574087989334977,2,36.83954837815871,0.29247050677785846,19.189752363599272
39.47192373806995,0.3942063022861717,21.83637067006552,2,39.10081117399484,0.38008466871844,21.691101583835604
