a,e,i,status,a_n,e_n,i_n
127.57706919035265,0.8992274425301832,11.892319442868938,0,129.44912646512262,0.9007455266995718,11.886659959726789
68.68866306176821,0.6945106708808955,10.667156903973735,2,68.9442476269106,0.6938617854415602,10.659802026712692
98.53132724487978,0.8014124300882179,27.00735281063308,0,105.05315555455456,0.8137997882695647,26.65948872206579
92.32495902998345,0.6082715164208665,18.01263425423533,2,92.22253558176048,0.6083043037658322,17.894154650869794
68.56088642737551,0.7403275890989149,35.14355266588762,2,67.87938891285194,0.7377584999217767,35.16036964146769
182.7651511877103,0.8657307143257967,57.647124144074965,0,178.98236059672055,0.8628780977751623,57.61037161350003
103.59908392264212,0.6080837324640918,37.94625720612615,0,102.60914554628803,0.6043427027377852,37.93383709422608
113.94956330924222,0.8105778280347042,27.20252854815065,0,112.14691116000934,0.8074448046398965,27.158268768237843
144.32235590443167,0.4738106074383941,24.692421323291683,0,143.25656318851216,0.4699341453172768,24.69986239248433
188.0223669317168,0.8940718079188765,58.14620422964621,0,183.1198500541061,0.8911887625549725,58.13985609997075
117.87887619069312,0.701668365685199,22.107551476549467,0,119.06444158107564,0.7047855724790483,22.017798077162627
163.85915222151343,0.4877134411304038,45.32605746036573,0,162.69796598946076,0.4840900937753133,45.3493253496215
108.72104200205176,0.5058833339050597,42.033355409833085,0,107.95782741490846,0.5024267812951474,42.0398444102865
154.85360189983635,0.6805543691059186,40.02934825594208,0,152.84376207053234,0.6763642871944546,40.03751141460037
125.32967447185796,0.8110281501885894,55.48837431213674,0,122.16216384346198,0.8061384187441518,55.47871199359616
68.27317962929699,0.6100827463245942,52.84090489438412,2,67.69213658319673,0.6066342112963373,52.75588224441268
83.67310564408756,0.5088421995536299,59.99283911791208,2,83.06536211223255,0.5052696405888017,59.99758874119476
104.52877845042252,0.4381225931881241,16.43004389621768,0,103.84277237261108,0.4344700447144953,16.418819300672507
117.44464253179387,0.7774932321869897,57.982187692967656,0,116.93039983679424,0.7765461700093229,57.87904203809946
171.0888446781116,0.4025083057665094,50.34725183901621,0,170.0927173118236,0.3990486248394101,50.37798382415483
68.02736985661994,0.6409024715583429,19.45151958921801,2,67.10316379662407,0.6356069496698321,19.237634639245325
167.76656312694513,0.90713054300479,24.10699074866391,0,157.3691679015705,0.9011333938284152,24.10665693515137
118.01366093394512,0.8998759982164113,17.85054667513738,2,80.29115584975555,0.8531708527537223,17.704774663141958
61.89641510600288,0.4124266877954076,15.967949745181366,2,61.37448725681083,0.4084021242138341,15.750560010940008
167.8528814877377,0.6577342396512669,43.35334834003734,0,165.9402280343809,0.653824120860768,43.3662375858171
