Name,a,e,i,predicted_class,mean_prob,std_prob,entropy
,388.6914794,0.9069805,29.48385,0,0.5,1.0346918e-12,9.0547205e-12
,104.0219031,0.6569253,26.02878,0,0.5,0.20789969,0.6612344
,848.0805821,0.9410872,4.21994,0,0.5,0.0,3.4232095e-28
,103.2919492,0.6684858,13.88353,0,0.5,0.21594566,0.69288695
,2258.183681,0.9840733,20.62487,0,0.5,0.0,-0.0
,372.3444599,0.9407975,26.36824,0,0.5,2.8833989e-11,1.5039796e-10
,311.8442336,0.8480074,17.95145,0,0.5,4.7581045e-10,5.548704e-09
,100.7107367,0.6325909,28.74404,0,0.5,0.23835471,0.6873299
,107.0109897,0.5311209,43.13497,0,0.5,0.1984233,0.6347407
,114.6967652,0.6798432,29.60279,0,0.5,0.18236725,0.54390335
,387.9703204,0.9081519,42.94217,0,0.5,4.561068e-13,4.9056046e-12
,369.2325619,0.9052256,23.51367,0,0.5,1.4438281e-10,7.387031e-10
,292.1693423,0.8535652,24.1494,0,0.5,2.920109e-08,1.14701464e-07
,460.7532431,0.9592801,47.19209,0,0.5,1.894246e-15,9.497671e-15
,314.5110004,0.892096,12.91557,0,0.5,3.863377e-08,1.2072539e-07
,404.5012711,0.9306545,6.93998,0,0.5,5.5831832e-12,3.8024237e-11
,273.5119504,0.8558153,6.83866,0,0.5,4.6219096e-08,3.945836e-07
,390.771497,0.9874136,156.10829,0,0.5,1.3685166e-13,1.7769067e-12
,375.613607,0.9298582,38.6291,0,0.5,9.776372e-13,1.0760892e-11
,307.7174432,0.8843136,24.84629,0,0.5,2.6315183e-09,2.1451308e-08
,124.6522532,0.707014,1.65911,0,0.5,0.14699364,0.41265407
,125.0241661,0.6767118,10.34313,0,0.5,0.13649711,0.3876536
,664.7906765,0.9896476,12.41149,0,0.5,1.6948929000000002e-22,9.564703e-22
,2699.020123,0.9922755,15.55961,0,0.5,0.0,-0.0
,4154.378024,0.9942937,15.80348,0,0.5,0.0,-0.0
,499.7094677,0.9290217,1.92977,0,0.5,4.4200055e-15,2.4699676e-14
,122.5468154,0.6571402,1.09252,0,0.5,0.14432612,0.45448074
,113.0362541,0.6371017,0.89267,0,0.5,0.1974782,0.6237904
,113.100643,0.6621231,0.88044,0,0.5,0.21382758,0.6308787
,305.7098177,0.8745915,8.81096,0,0.5,8.830199e-08,2.5828848e-07
,362.4438509,0.9092445,11.91093,0,0.5,3.368453e-11,4.0611095e-10
,623.7021087,0.9350856,14.01409,0,0.5,1.0131392e-21,5.730668e-21
,150.5756989,0.7350714,27.20024,0,0.5,0.022215588,0.060038827
,460.5139806,0.9010632,12.1254,0,0.5,7.472241e-15,6.6415284e-14
,129.70992,0.7414955,19.80999,0,0.5,0.08653667,0.21209787
,562.2109926,0.9722174,45.30716,0,0.5,3.941287e-21,2.9928169999999996e-20
,117.5919699,0.7805898,22.42702,0,0.5,0.17115827,0.4985199
,137.3173746,0.7351545,14.71795,0,0.5,0.055599645,0.12829891
,105.6729706,0.6554613,11.98531,0,0.5,0.21601993,0.66440165
,156.0864905,0.8155703,15.66153,0,0.5,0.007662122,0.03075881
,128.7266641,0.6440601,16.40769,0,0.5,0.09691104,0.25200185
,287.5518046,0.9080569,1.59914,0,0.5,1.5285983e-07,5.559565e-07
,109.6011801,0.7010583,24.45037,0,0.5,0.21435311,0.6274512
,370.2474327,0.8847013,4.80364,0,0.5,4.233431e-10,2.047147e-09
,132.2064121,0.9904292,145.59282,0,0.5,0.35187876,0.6931151
,110.779673,0.7281601,18.98621,0,0.5,0.21846515,0.6269701
,115.7920697,0.6648583,22.95963,0,0.5,0.14871621,0.46784112
,104.7288123,0.5998097,30.98198,0,0.5,0.2332021,0.667042
,1467.773602,0.9969797,55.85741,0,0.5,0.0,-0.0
,871.0094638,0.9480482,16.21145,0,0.5,0.0,5.4839557e-30
,146.2042097,0.7460327,11.92516,0,0.5,0.028920047,0.08302103
,131.7109208,0.9760493,144.24616,0,0.5,0.36858526,0.6931064
,317.0020569,0.9960237,108.29245,0,0.5,1.9218311e-09,1.0984777e-08
,145.7502156,0.9707303,89.1284,0,0.5,0.13804781,0.31907132
,344.1047524,0.9888511,68.22849,0,0.5,5.843239e-11,3.2195652e-10
,161.2160529,0.981445,90.96538,0,0.5,0.052295193,0.11896996
,305.2459807,0.8537423,8.47482,0,0.5,2.3491602e-09,3.2369865e-08
,140.4213474,0.7209543,24.8566,0,0.5,0.0713614,0.14932835
,1103.179864,0.9573576,18.16567,0,0.5,0.0,7.337300000000001e-41
,149.1790263,0.7975081,17.73776,0,0.5,0.019415945,0.06647144
,422.3818193,0.952314,5.92624,0,0.5,1.7668755e-13,9.575494e-13
,193.0696736,0.8413518,7.81935,0,0.5,0.00047986768,0.0021416042
,103.1731728,0.6629885,13.33411,0,0.5,0.21492596,0.6922271
,118.3538186,0.6738924,18.16131,0,0.5,0.15838999,0.48900014
,138.70105,0.6910764,7.82124,0,0.5,0.07216051,0.16032788
,132.8661482,0.7645049,16.95974,0,0.5,0.07873984,0.20846035
,735.5639496,0.9244159,73.50408,0,0.5,0.0,1.6222014e-26
,424.4503213,0.9886076,76.85331,0,0.5,1.6668192e-14,1.7823773e-13
,388.6184406,0.9728266,9.23862,0,0.5,3.9484655e-11,2.3978108e-10
,811.3060406,0.9450503,15.40748,0,0.5,0.0,1.0042937e-26
,168.0923995,0.7654753,8.99892,0,0.5,0.0029206295,0.011528639
,327.7080333,0.9861949,84.78504,0,0.5,5.923518e-11,7.2401496e-10
,1012.322216,0.9450176,7.64824,0,0.5,0.0,7.462505e-37
,135.7547712,0.718514,13.69282,0,0.5,0.049490705,0.15523127
,116.9448726,0.8167188,1.58876,0,0.5,0.21751663,0.6212294
,116.8301573,0.6490974,31.32662,0,0.5,0.14506471,0.44834715
,505.1807427,0.9729506,104.75709,0,0.5,3.995959e-18,4.0249805e-17
,145.1391847,0.7679433,13.04192,0,0.49999997,0.041954905,0.10141508
,105.6622713,0.6739223,3.01397,0,0.49999997,0.20646906,0.6911163
,123.979269,0.6948603,28.83829,0,0.49999997,0.10191164,0.27743328
,132.2927202,0.7031607,31.18889,0,0.49999997,0.08179517,0.21112703
,133.9785476,0.8478055,26.44313,0,0.49999997,0.07739035,0.19499496
,111.91421,0.6586482,32.41038,0,0.49999997,0.21660978,0.5830656
,128.2244888,0.6559163,38.42855,0,0.49999997,0.08774525,0.23903015
,192.1990296,0.8263625,15.31196,0,0.49999997,0.00029736792,0.0013777433
,152.2834158,0.7936775,28.52389,0,0.49999997,0.015020547,0.038398974
,152.0915944,0.7641037,19.4303,0,0.49999997,0.016850973,0.042856745
,179.5187167,0.8507215,15.95682,0,0.49999997,0.0018945208,0.0053206584
,169.9231592,0.7713968,19.74939,0,0.49999997,0.0035114791,0.010669009
,136.3591525,0.8005119,11.00423,0,0.49999997,0.05106838,0.1439978
,123.3010582,0.8256987,28.55943,0,0.49999997,0.110963106,0.35144472
,125.1045854,0.8931388,30.77381,0,0.49999994,0.112813115,0.2784113
,182.3753518,0.839602,6.16773,0,0.49999994,0.0051538143,0.010014276
,120.0335485,0.7197987,18.65739,0,0.49999994,0.14380118,0.4213386
,117.4718463,0.6683551,29.66949,0,0.49999994,0.14892462,0.42946553
,115.5605474,0.6755343,27.76261,0,0.49999994,0.17917606,0.497156
,101.4592212,0.633646,20.16632,0,0.49999994,0.22091693,0.6927829
,103.0743195,0.6331048,29.23782,0,0.49999994,0.22840929,0.67627776
,131.4619685,0.6930709,24.90047,0,0.49999994,0.06547989,0.16338651
,186.3431805,0.8129349,18.24258,0,0.49999994,0.00053414266,0.0023100125
,100.8028223,0.4570271,36.37452,0,0.49999994,0.20282477,0.6809424
,114.5205168,0.636324,1.19364,0,0.49999994,0.20530891,0.6066646
,113.8689648,0.6311682,1.48121,0,0.49999994,0.19829944,0.59903073
,175.5055197,0.8611209,57.95733,0,0.49999994,0.0021791765,0.0064588417
,114.8743735,0.6278343,0.8895,0,0.49999994,0.21755017,0.6293586
,159.0922942,0.7564399,37.35365,0,0.49999994,0.0077396547,0.021006476
,156.3765671,0.8083254,22.16325,0,0.49999994,0.029459517,0.03925452
,119.4649995,0.6465564,38.34495,0,0.49999994,0.14966868,0.3925745
,118.3516828,0.812432,8.56888,0,0.49999994,0.17784941,0.51439154
,170.6331535,0.7478688,6.21346,0,0.49999994,0.013741089,0.019666828
,126.6207485,0.8178077,4.2449,0,0.49999994,0.13045344,0.34498426
,165.8395735,0.8592804,2.51771,0,0.49999994,0.009851437,0.025963731
,111.4864725,0.7072962,16.27848,0,0.49999994,0.20177968,0.6009985
,112.6567151,0.6707721,14.00508,0,0.4999999,0.18515408,0.5593178
,132.8479594,0.729789,13.06938,0,0.4999999,0.09879481,0.24012628
,105.9729101,0.6457618,32.4415,0,0.4999999,0.22257945,0.65014505
,134.1139472,0.7063697,32.01696,0,0.4999999,0.077888355,0.18705969
,108.2962339,0.6875745,26.30215,0,0.4999999,0.20483589,0.6077106
,138.1594529,0.7492622,16.43782,0,0.4999999,0.046526894,0.13466623
,189.5174774,0.8911944,9.25439,0,0.4999999,0.0016614263,0.003084901
,114.3613405,0.6810081,31.12825,0,0.49999988,0.18887332,0.5495154
,131.9032661,0.7210178,34.23746,0,0.49999988,0.0601079,0.15937936
,114.5959372,0.6265329,10.92901,0,0.49999988,0.18895456,0.51819015
,113.2860369,0.8433983,2.18417,0,0.49999988,0.21430549,0.64604926
,171.3790935,0.76516,32.62972,0,0.49999988,0.0020416745,0.006217719
,167.9807111,0.9824178,152.4925,0,0.49999988,0.13432577,0.18857333
,144.6049303,0.7351967,33.37382,0,0.49999988,0.031195927,0.088902704
,122.1407287,0.7654313,5.71872,0,0.49999985,0.14160646,0.41526407
,121.6066049,0.7853519,27.98359,0,0.49999985,0.13218823,0.3891286
,140.6050286,0.7503009,8.58242,0,0.49999985,0.050692983,0.12388906
,135.5009283,0.7292328,20.02079,0,0.49999982,0.08417447,0.16203532
